63.9525692,0.5801007,-0.6539454,-0.2288889,0.7371614,-1.2408207
64.3083004,0.5831927,-0.6330122,-0.2221101,0.74442,1.2930048
66.8655529,0.591637,-0.5970964,-0.2058681,0.764475,-2.9281652
63.7629276,0.5592773,-0.6423781,-0.2242213,0.7418661,-1.6913479
